SUBSCRIBER_ID,BNUM_OUT,BNUM_IN,PROD_CNT_MACRO,REV_BUN_MAC,REV_OUT,USAGE_OUT_INT_DUR,USAGE_OUT_OFFNET_DUR,USAGE_OUT_ONNET_DUR,LNE_TENURE,TOPUP_AMT,TOPUP_CNT,CHURN
4257,19.0,20.0,0.0,-1.0,11.0,0.0,32.0,14.0,106,13.0,3.0,0
4258,3.0,8.0,0.0,-1.0,1.0,0.0,5.0,3.0,140,1.0,1.0,0
4259,28.0,63.0,-1.0,-1.0,12.0,0.0,30.0,46.0,163,14.0,7.0,0
4260,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,1.0,86,-1.0,-1.0,1
4261,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,120,-1.0,-1.0,0
4262,0.0,9.0,0.0,-1.0,0.0,0.0,0.0,0.0,64,-1.0,0.0,1
4263,15.0,24.0,-1.0,-1.0,2.0,0.0,2.0,0.0,65,2.0,1.0,0
4264,14.0,11.0,1.0,2.0,0.0,0.0,0.0,256.0,137,2.0,1.0,1
4265,5.0,13.0,-1.0,-1.0,1.0,0.0,2.0,4.0,161,3.0,1.0,0
4266,0.0,1.0,-1.0,-1.0,2.4848619768477294,0.0,0.0,0.0,74,-1.0,-1.0,0
4267,11.0,21.0,2.0,2.0,1.0,0.0,0.0,134.0,93,1.0,1.0,0
4268,0.0,1.0,-1.0,-1.0,2.4848619768477294,0.0,0.0,0.0,105,-1.0,-1.0,0
4269,15.0,20.0,4.0,2.0,0.0,0.0,0.0,322.0,116,3.0,2.0,0
4270,0.0,6.0,-1.0,-1.0,0.0,0.0,0.0,0.0,149,-1.0,-1.0,1
4271,14.0,18.0,1.0,3.0,5.0,0.0,0.0,1091.0,136,12.0,10.0,0
4272,0.0,1.0,-1.0,-1.0,2.4848619768477294,0.0,0.0,0.0,90,-1.0,0.0,0
4273,1.0,4.0,0.0,-1.0,0.0,0.0,1.0,0.0,102,5.0,1.0,0
4274,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,115,-1.0,-1.0,0
4275,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,132,-1.0,-1.0,0
4276,3.0,1.0,-1.0,-1.0,2.0,0.0,6.0,6.0,165,2.0,1.0,0
4277,24.0,26.0,6.0,5.0,2.0,0.0,12.0,1595.0,147,9.0,7.0,0
4278,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,190,-1.0,-1.0,0
4279,3.0,39.0,-1.0,-1.0,1.0,0.0,1.0,4.0,107,1.0,1.0,0
4280,0.0,6.0,-1.0,-1.0,0.0,0.0,0.0,0.0,149,-1.0,-1.0,1
4281,4.0,8.0,-1.0,-1.0,1.0,0.0,4.0,0.0,123,-1.0,-1.0,0
4282,14.0,14.0,-1.0,-1.0,2.0,0.0,2.0,1.0,107,2.0,2.0,0
4283,0.0,6.0,0.0,-1.0,0.0,0.0,0.0,0.0,85,-1.0,-1.0,1
4284,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,131,-1.0,-1.0,0
4285,6.0,3.0,-1.0,-1.0,2.0,0.0,8.0,4.0,101,-1.0,-1.0,0
4286,0.0,1.0,1.0,1.0,2.4848619768477294,0.0,0.0,0.0,140,-1.0,0.0,0
4287,17.0,20.0,0.0,-1.0,0.0,0.0,0.0,75.0,106,-1.0,0.0,0
4288,10.0,11.0,0.0,-1.0,1.0,0.0,1.0,4.0,81,2.0,1.0,0
4289,0.0,2.0,0.0,-1.0,2.4848619768477294,0.0,0.0,0.0,163,-1.0,-1.0,0
4290,2.0,0.0,-1.0,-1.0,2.0,0.0,15.0,0.0,90,-1.0,-1.0,0
4291,18.0,19.0,4.0,9.0,0.0,0.0,0.0,1425.0,84,10.0,4.0,0
4292,13.0,18.0,0.0,-1.0,10.0,0.0,24.0,20.0,140,13.0,6.0,0
4293,0.0,15.0,-1.0,-1.0,0.0,0.0,0.0,0.0,139,-1.0,-1.0,0
4294,9.0,19.0,-1.0,-1.0,7.0,0.0,31.0,28.0,107,6.0,3.0,0
4295,11.0,21.0,2.0,3.0,3.0,0.0,2.0,397.0,87,5.0,3.0,0
4296,12.0,21.0,0.0,-1.0,7.0,0.0,9.0,38.0,162,8.0,3.0,0
4297,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,89,-1.0,-1.0,1
4298,11.0,17.0,0.0,-1.0,2.0,0.0,0.0,62.0,114,2.0,1.0,0
4299,1.0,10.0,0.0,-1.0,0.0,0.0,0.0,0.0,87,-1.0,-1.0,0
4300,6.0,7.0,1.0,1.0,0.0,0.0,0.0,259.0,79,1.0,1.0,0
4301,60.0,72.0,4.0,8.0,1.0,0.0,0.0,389.0,158,12.0,6.0,0
4302,19.0,15.0,4.0,5.0,0.0,0.0,3.0,2547.0,141,8.0,3.0,0
4303,2.0,6.0,0.0,-1.0,1.0,0.0,0.0,0.0,150,4.0,3.0,0
4304,24.0,29.0,3.0,9.0,3.0,0.0,13.0,141.0,185,9.0,4.0,0
4305,13.0,16.0,-1.0,-1.0,2.0,0.0,0.0,0.0,86,4.0,2.0,0
4306,3.0,2.0,-1.0,-1.0,1.0,0.0,0.0,0.0,113,-1.0,0.0,1
4307,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,149,-1.0,-1.0,1
4308,1.0,2.0,-1.0,-1.0,0.0,0.0,0.0,1.0,143,-1.0,-1.0,1
4309,1.0,2.0,-1.0,-1.0,0.0,0.0,1.0,0.0,134,-1.0,-1.0,1
4310,5.0,2.0,0.0,-1.0,1.0,0.0,1.0,4.0,141,1.0,1.0,1
4311,15.0,15.0,-1.0,-1.0,4.0,0.0,20.0,2.0,106,7.0,2.0,0
4312,23.0,20.0,1.0,1.0,1.0,0.0,9.0,35.0,123,2.0,2.0,1
4313,4.0,8.0,-1.0,-1.0,1.0,0.0,0.0,3.0,128,2.0,1.0,0
4314,7.0,6.0,-1.0,-1.0,2.0,0.0,2.0,2.0,117,-1.0,-1.0,0
4315,14.0,13.0,1.0,1.0,5.0,4.0,14.0,9.0,144,-1.0,0.0,0
4316,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,82,-1.0,-1.0,1
4317,8.0,8.0,-1.0,-1.0,4.0,0.0,6.0,0.0,108,10.0,1.0,0
4318,14.0,21.0,1.0,2.0,2.0,0.0,1.0,5.0,86,5.0,3.0,0
4319,24.0,38.0,-1.0,-1.0,10.0,1.0,24.0,39.0,159,13.0,3.0,0
4320,37.0,35.0,1.0,2.0,20.0,0.0,2.0,14.0,136,24.0,12.0,0
4321,12.0,12.0,1.0,1.0,2.0,0.0,8.0,95.0,150,8.0,2.0,0
4322,130.0,135.0,3.0,5.0,2.0,0.0,0.0,587.0,188,8.0,4.0,0
4323,1.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,187,-1.0,-1.0,0
4324,5.0,1.0,-1.0,-1.0,2.0,0.0,5.0,0.0,162,1.0,1.0,1
4325,1.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,149,-1.0,-1.0,1
4326,16.0,37.0,0.0,-1.0,2.0,0.0,0.0,2.0,148,4.0,3.0,0
4327,4.0,8.0,-1.0,-1.0,1.0,0.0,0.0,11.0,149,2.0,1.0,0
4328,2.0,3.0,-1.0,-1.0,0.0,0.0,2.0,0.0,141,2.0,1.0,0
4329,0.0,3.0,0.0,-1.0,0.0,0.0,0.0,0.0,189,1.0,1.0,1
4330,16.0,15.0,-1.0,-1.0,3.0,0.0,2.0,8.0,164,2.0,1.0,0
4331,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,61,-1.0,-1.0,1
4332,3.0,10.0,-1.0,-1.0,1.0,0.0,2.0,0.0,88,1.0,1.0,0
4333,0.0,17.0,0.0,-1.0,2.4848619768477294,0.0,0.0,0.0,60,-1.0,-1.0,0
4334,5.0,39.0,-1.0,-1.0,6.0,0.0,2.0,39.0,150,5.0,1.0,0
4335,10.0,14.0,-1.0,-1.0,0.0,0.0,0.0,142.6,84,-1.0,-1.0,0
4336,9.847960992907801,14.55252659574468,0.0,-1.0,0.0,0.0,0.0,0.0,93,-1.0,-1.0,1
4337,13.0,10.0,-1.0,-1.0,11.0,0.0,41.0,8.0,148,-1.0,0.0,0
4338,35.0,41.0,1.0,3.0,27.0,66.0,19.0,159.0,80,40.0,17.0,0
4339,9.0,18.0,-1.0,-1.0,5.0,0.0,12.0,32.0,115,5.0,2.0,0
4340,0.0,4.0,-1.0,-1.0,0.0,0.0,0.0,0.0,112,-1.0,-1.0,1
4341,9.0,8.0,4.0,6.0,2.0,2.0,9.0,746.0,161,9.0,3.0,0
4342,8.0,5.0,-1.0,-1.0,4.0,0.0,4.0,20.0,102,10.0,1.0,0
4343,8.0,10.0,-1.0,-1.0,3.0,0.0,12.0,21.0,150,3.0,2.0,0
4344,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,161,-1.0,-1.0,0
4345,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,107,-1.0,-1.0,1
4346,1.0,1.0,-1.0,-1.0,0.0,0.0,2.0,0.0,114,-1.0,-1.0,0
4347,0.0,5.0,-1.0,-1.0,0.0,0.0,0.0,0.0,107,-1.0,-1.0,0
4348,0.0,29.0,0.0,-1.0,0.0,0.0,0.0,0.0,142,-1.0,-1.0,0
4349,1.0,23.0,-1.0,-1.0,0.0,0.0,1.0,0.0,159,2.0,1.0,0
4350,1.0,7.0,-1.0,-1.0,0.0,0.0,0.0,1.0,168,-1.0,-1.0,0
4351,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,78,-1.0,-1.0,1
4352,13.0,6.0,1.0,1.0,0.0,0.0,15.0,12.0,86,-1.0,0.0,1
4353,4.0,8.0,-1.0,-1.0,2.0,0.0,2.0,11.0,164,2.0,1.0,0
4354,26.0,41.0,3.0,4.0,1.0,0.0,3.0,496.0,115,6.0,3.0,0
4355,5.0,11.0,0.0,-1.0,1.0,0.0,0.0,11.0,77,2.0,1.0,0
4356,6.0,10.0,-1.0,-1.0,1.0,0.0,5.0,0.0,106,1.0,1.0,0
4357,12.0,13.0,-1.0,-1.0,1.0,0.0,2.0,1.0,154,-1.0,-1.0,0
4358,1.0,1.0,-1.0,-1.0,0.0,0.0,1.0,0.0,169,1.0,1.0,1
4359,0.0,3.0,-1.0,-1.0,2.4848619768477294,0.0,0.0,0.0,110,-1.0,-1.0,0
4360,12.0,18.0,-1.0,-1.0,3.0,0.0,1.0,0.0,150,5.0,3.0,0
4361,1.0,3.0,-1.0,-1.0,2.0,0.0,0.0,17.0,112,-1.0,-1.0,0
4362,13.0,21.0,-1.0,-1.0,1.0,0.0,1.0,1.0,135,2.0,3.0,0
4363,57.0,101.0,4.0,12.0,3.0,0.0,20.0,944.0,166,16.0,7.0,0
4364,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,161,-1.0,0.0,0
4365,2.0,3.0,-1.0,-1.0,3.0,5.0,0.0,0.0,101,-1.0,0.0,1
4366,7.0,14.0,1.0,1.0,1.0,0.0,2.0,87.0,136,2.0,2.0,0
4367,8.0,8.0,-1.0,-1.0,3.0,0.0,17.0,9.0,148,4.0,2.0,0
4368,19.0,17.0,2.0,1.0,4.0,0.0,22.0,82.0,108,5.0,2.0,1
4369,6.0,2.0,-1.0,-1.0,2.0,0.0,8.0,4.0,107,-1.0,-1.0,0
4370,0.0,7.0,-1.0,-1.0,0.0,0.0,0.0,0.0,159,-1.0,-1.0,1
4371,3.0,9.0,0.0,-1.0,1.0,0.0,4.0,0.0,82,-1.0,-1.0,0
4372,8.0,39.0,0.0,-1.0,0.0,0.0,2.0,19.0,186,-1.0,0.0,0
4373,1.0,5.0,-1.0,-1.0,2.0,0.0,1.0,0.0,93,-1.0,-1.0,1
4374,0.0,13.0,0.0,-1.0,0.0,0.0,0.0,0.0,84,-1.0,-1.0,1
4375,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,190,-1.0,-1.0,1
4376,0.0,3.0,0.0,-1.0,1.0,0.0,0.0,0.0,95,1.0,1.0,0
4377,8.0,18.0,0.0,-1.0,1.0,0.0,1.0,5.0,100,2.0,3.0,0
4378,20.0,14.0,4.0,3.0,0.0,0.0,61.0,126.0,159,3.0,2.0,0
4379,4.0,1.0,0.0,-1.0,4.0,0.0,1.0,15.0,57,2.0,1.0,1
4380,1.0,1.0,0.0,-1.0,1.0,2.0,0.0,0.0,188,-1.0,0.0,1
4381,0.0,8.0,0.0,-1.0,0.0,0.0,0.0,0.0,163,-1.0,-1.0,0
4382,8.0,14.0,-1.0,-1.0,3.0,0.0,12.0,3.0,112,2.0,2.0,0
4383,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,149,-1.0,-1.0,0
4384,7.0,7.0,-1.0,-1.0,2.0,0.0,4.0,21.0,103,2.0,3.0,0
4385,6.0,1.0,-1.0,-1.0,3.0,0.0,0.0,0.0,161,10.0,1.0,1
4386,4.0,1.0,-1.0,-1.0,4.0,0.0,26.0,1.0,107,3.0,2.0,0
4387,0.0,2.0,0.0,-1.0,0.0,0.0,0.0,0.0,137,-1.0,-1.0,1
4388,4.0,6.0,-1.0,-1.0,1.0,0.0,0.0,0.0,95,1.0,1.0,0
4389,6.0,1.0,0.0,-1.0,0.0,0.0,1.0,0.0,150,-1.0,0.0,0
4390,0.0,4.0,-1.0,-1.0,0.0,0.0,0.0,0.0,109,-1.0,-1.0,1
4391,1.0,0.0,-1.0,-1.0,0.0,0.0,0.0,6.0,106,-1.0,-1.0,1
4392,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,101,-1.0,-1.0,0
4393,8.0,8.0,-1.0,-1.0,1.0,0.0,1.0,0.0,126,-1.0,-1.0,0
4394,12.0,26.0,-1.0,-1.0,9.0,0.0,40.0,8.0,159,12.0,6.0,0
4395,6.0,13.0,0.0,-1.0,3.0,3.0,0.0,3.0,146,4.0,3.0,0
4396,0.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,162,-1.0,-1.0,0
4397,15.0,19.0,3.0,4.0,4.0,0.0,44.0,82.0,114,7.0,3.0,0
4398,4.0,7.0,-1.0,-1.0,0.0,0.0,0.0,1.0,108,1.0,1.0,0
4399,1.0,5.0,0.0,-1.0,1.0,0.0,0.0,0.0,151,-1.0,-1.0,0
4400,31.0,44.0,4.0,5.0,1.0,0.0,6.0,544.0,111,6.0,3.0,0
4401,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,85,-1.0,-1.0,0
4402,9.0,11.0,-1.0,-1.0,2.0,0.0,0.0,0.0,106,3.0,2.0,0
4403,1.0,6.0,-1.0,-1.0,0.0,0.0,1.0,0.0,107,-1.0,-1.0,0
4404,2.0,2.0,0.0,-1.0,1.0,0.0,0.0,0.0,90,-1.0,-1.0,1
4405,9.0,33.0,-1.0,-1.0,6.0,0.0,32.0,10.0,187,6.0,3.0,0
4406,32.0,40.0,4.0,5.0,3.0,0.0,6.0,91.0,89,8.0,4.0,0
4407,8.0,15.0,0.0,-1.0,1.0,0.0,0.0,3.0,117,3.0,2.0,0
4408,11.0,22.0,1.0,1.0,0.0,0.0,0.0,176.0,117,2.0,1.0,1
4409,1.0,2.0,0.0,-1.0,0.0,0.0,0.0,1.0,88,-1.0,0.0,1
4410,0.0,7.0,0.0,-1.0,0.0,0.0,0.0,0.0,89,-1.0,-1.0,1
4411,5.0,5.0,-1.0,-1.0,1.0,0.0,8.0,0.0,75,2.0,1.0,1
4412,7.0,13.0,3.0,4.0,0.0,0.0,0.0,177.0,159,4.0,3.0,0
4413,4.0,7.0,1.0,1.0,0.0,0.0,0.0,45.0,149,2.0,1.0,1
4414,0.0,12.0,-1.0,-1.0,0.0,0.0,0.0,0.0,109,7.0,2.0,0
4415,9.0,24.0,0.0,-1.0,1.0,0.0,1.0,1.0,87,1.0,1.0,0
4416,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,164,-1.0,-1.0,1
4417,9.847960992907801,14.55252659574468,0.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,144,-1.0,-1.0,0
4418,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,111,-1.0,-1.0,0
4419,18.0,11.0,2.0,1.0,1.0,0.0,0.0,87.0,107,2.0,3.0,1
4420,19.0,30.0,-1.0,-1.0,11.0,6.0,39.0,18.0,149,14.0,8.0,0
4421,3.0,20.0,-1.0,-1.0,0.0,0.0,3.0,14.0,146,2.0,1.0,0
4422,2.0,4.0,-1.0,-1.0,0.0,0.0,1.0,1.88,84,1.0,1.0,0
4423,2.0,0.0,-1.0,-1.0,0.0,0.0,0.0,3.0,165,-1.0,-1.0,0
4424,1.0,6.0,0.0,-1.0,0.0,0.0,1.0,0.0,58,-1.0,-1.0,1
4425,2.0,9.0,-1.0,-1.0,0.0,0.0,0.0,2.0,146,-1.0,-1.0,0
4426,4.0,4.0,-1.0,-1.0,0.0,0.0,0.0,0.0,109,-1.0,-1.0,0
4427,0.0,8.0,-1.0,-1.0,0.0,0.0,0.0,0.0,164,-1.0,-1.0,0
4428,14.0,49.0,-1.0,-1.0,4.0,0.0,8.0,17.0,118,4.0,2.0,0
4429,3.0,28.0,0.0,-1.0,1.0,0.0,2.0,3.0,112,1.0,1.0,1
4430,0.0,6.0,-1.0,-1.0,0.0,0.0,0.0,0.0,88,-1.0,-1.0,0
4431,2.0,6.0,-1.0,-1.0,0.0,0.0,0.0,0.0,73,-1.0,-1.0,1
4432,1.0,2.0,0.0,-1.0,1.0,0.0,7.0,0.0,141,-1.0,-1.0,1
4433,4.0,3.0,-1.0,-1.0,2.0,0.0,15.0,0.0,142,2.0,1.0,0
4434,1.0,2.0,-1.0,-1.0,0.0,0.0,0.0,4.0,107,2.0,1.0,1
4435,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,88,-1.0,-1.0,1
4436,15.0,15.0,4.0,6.0,3.0,0.0,14.0,828.0,82,10.0,5.0,0
4437,2.0,1.0,-1.0,-1.0,0.0,0.0,3.0,0.0,149,-1.0,-1.0,1
4438,11.0,16.0,-1.0,-1.0,2.0,0.0,1.0,114.0,162,3.0,2.0,0
4439,2.0,5.0,-1.0,-1.0,1.0,0.0,4.0,0.0,80,-1.0,-1.0,0
4440,4.0,7.0,-1.0,-1.0,2.0,0.0,0.0,3.0,150,2.0,3.0,0
4441,0.0,11.0,0.0,-1.0,0.0,0.0,0.0,0.0,164,-1.0,-1.0,0
4442,28.0,32.0,1.0,1.0,10.0,0.0,46.0,39.0,107,13.0,10.0,0
4443,5.0,3.0,-1.0,-1.0,2.0,0.0,3.0,4.0,101,10.0,1.0,1
4444,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,109,-1.0,-1.0,0
4445,12.0,7.0,5.0,12.0,0.0,0.0,0.0,1192.0,118,13.0,8.0,0
4446,11.0,9.0,-1.0,-1.0,3.0,0.0,6.0,1.0,105,2.0,1.0,0
4447,18.0,34.0,1.0,2.0,0.0,0.0,0.0,102.0,85,2.0,1.0,0
4448,9.0,14.0,0.0,-1.0,3.0,0.0,0.0,2.0,75,3.0,3.0,0
4449,0.0,5.0,0.0,-1.0,2.4848619768477294,0.0,0.0,0.0,91,-1.0,-1.0,0
4450,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,27,-1.0,0.0,0
4451,61.0,73.0,3.0,10.0,1.0,0.0,2.0,1305.0,154,11.0,3.0,0
4452,3.0,10.0,0.0,-1.0,2.0,4.0,0.0,4.0,90,2.0,1.0,0
4453,2.0,5.0,-1.0,-1.0,1.0,0.0,5.0,0.0,90,-1.0,-1.0,0
4454,6.0,6.0,-1.0,-1.0,2.0,0.0,4.0,4.0,148,-1.0,-1.0,1
4455,11.0,14.0,3.0,2.0,0.0,0.0,0.0,219.0,88,3.0,3.0,0
4456,31.0,39.0,0.0,-1.0,18.0,0.0,41.0,51.0,85,21.0,7.0,0
4457,12.0,11.0,0.0,-1.0,5.0,5.0,10.0,6.0,86,9.0,3.0,1
4458,3.0,6.0,-1.0,-1.0,0.0,0.0,1.0,2.0,107,-1.0,-1.0,0
4459,2.0,9.0,-1.0,-1.0,1.0,0.0,6.0,0.0,110,2.0,1.0,0
4460,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,90,-1.0,-1.0,0
4461,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,110,-1.0,-1.0,0
4462,7.0,9.0,-1.0,-1.0,4.0,0.0,11.0,11.0,85,5.0,2.0,0
4463,7.0,9.0,-1.0,-1.0,6.0,0.0,0.0,2.0,106,12.0,3.0,1
4464,1.0,11.0,0.0,-1.0,0.0,0.0,0.0,1.0,101,2.0,1.0,0
4465,5.0,5.0,0.0,-1.0,1.0,0.0,0.0,8.0,86,2.0,1.0,0
4466,24.0,19.0,3.0,3.0,4.0,0.0,5.0,326.0,105,8.0,4.0,0
4467,6.0,18.0,-1.0,-1.0,1.0,0.0,0.0,0.0,127,1.0,1.0,0
4468,15.0,15.0,0.0,-1.0,1.0,0.0,0.0,57.0,189,1.0,2.0,0
4469,8.0,8.0,-1.0,-1.0,2.0,0.0,2.0,2.0,106,2.0,1.0,1
4470,6.0,17.0,-1.0,-1.0,18.0,36.0,2.0,1.0,85,20.0,1.0,1
4471,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,160,-1.0,-1.0,0
4472,5.0,3.0,-1.0,-1.0,3.0,1.0,6.0,14.0,117,-1.0,0.0,1
4473,7.0,12.0,-1.0,-1.0,2.0,0.0,5.0,8.0,130,2.0,1.0,0
4474,12.0,17.0,1.0,1.0,0.0,0.0,1.0,134.0,107,2.0,1.0,0
4475,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,134,-1.0,0.0,0
4476,72.0,57.0,3.0,4.0,14.0,2.0,71.0,434.0,106,22.0,7.0,0
4477,24.0,20.0,-1.0,-1.0,32.0,0.0,213.0,18.0,190,42.0,9.0,1
4478,21.0,21.0,3.0,4.0,1.0,0.0,0.0,132.0,88,6.0,3.0,0
4479,7.0,14.0,-1.0,-1.0,1.0,0.0,2.0,2.0,165,-1.0,-1.0,0
4480,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,84,-1.0,-1.0,0
4481,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.0,137,-1.0,-1.0,1
4482,10.0,10.0,-1.0,-1.0,3.0,0.0,11.0,13.0,89,5.0,1.0,0
4483,9.847960992907801,14.55252659574468,-1.0,-1.0,0.0,0.0,0.0,0.0,84,-1.0,-1.0,1
4484,3.0,3.0,-1.0,-1.0,2.0,0.0,1.0,10.0,111,5.0,2.0,1
4485,0.0,39.0,-1.0,-1.0,0.0,0.0,0.0,0.0,165,-1.0,-1.0,0
4486,5.0,13.0,-1.0,-1.0,2.0,0.0,0.0,0.0,137,4.0,2.0,0
4487,6.0,1.0,1.0,1.0,0.0,0.0,0.0,81.0,164,1.0,1.0,1
4488,9.0,12.0,-1.0,-1.0,2.0,0.0,0.0,2.0,150,2.0,3.0,0
4489,15.0,29.0,1.0,1.0,1.0,0.0,12.0,10.0,140,1.0,1.0,0
4490,4.0,4.0,-1.0,-1.0,3.0,0.0,12.0,5.0,117,2.0,2.0,0
4491,3.0,1.0,-1.0,-1.0,0.0,0.0,0.0,4.0,81,-1.0,-1.0,0
4492,3.0,11.0,0.0,-1.0,1.0,0.0,7.0,0.0,89,5.0,1.0,0
4493,18.0,15.0,-1.0,-1.0,7.0,0.0,32.0,19.0,159,5.0,1.0,0
4494,0.0,6.0,-1.0,-1.0,0.0,0.0,0.0,2.0,164,-1.0,-1.0,1
4495,3.0,5.0,0.0,-1.0,0.0,0.0,0.0,0.0,102,2.0,1.0,1
4496,1.0,9.0,0.0,-1.0,0.0,0.0,0.0,7.0,102,2.0,1.0,0
4497,4.0,9.0,2.0,2.0,0.0,0.0,0.0,85.0,86,2.0,2.0,0
4498,1.0,3.0,-1.0,-1.0,0.0,0.0,0.0,1.0,164,-1.0,-1.0,1
4499,3.0,3.0,-1.0,-1.0,1.0,0.0,3.0,8.0,112,5.0,1.0,0
4500,3.0,7.0,0.0,-1.0,3.0,0.0,21.0,0.0,90,2.0,1.0,0
4501,5.0,10.0,-1.0,-1.0,2.0,0.0,5.0,18.0,162,2.0,1.0,0
4502,2.0,2.0,-1.0,-1.0,1.0,0.0,0.0,6.0,64,2.0,1.0,0
4503,0.0,8.0,-1.0,-1.0,0.0,0.0,0.0,0.0,143,-1.0,-1.0,0
4504,2.0,4.0,0.0,-1.0,0.0,0.0,0.0,0.0,76,-1.0,0.0,1
4505,21.0,24.0,2.0,4.0,0.0,0.0,0.0,69.0,94,4.0,2.0,0
4506,0.0,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,189,-1.0,-1.0,0
4507,22.0,47.0,3.0,3.0,1.0,0.0,3.0,105.0,150,4.0,2.0,0
4508,2.0,3.0,0.0,-1.0,2.0,0.0,0.0,21.0,112,-1.0,-1.0,0
4509,7.0,21.0,2.0,1.0,0.0,0.0,3.0,28.0,134,2.0,2.0,0
4510,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,89,-1.0,-1.0,1
4511,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,89,-1.0,-1.0,0
4512,5.0,5.0,-1.0,-1.0,1.0,0.0,1.0,7.0,150,-1.0,-1.0,0
4513,7.0,10.0,0.0,-1.0,1.0,0.0,0.0,114.0,150,4.0,3.0,0
4514,3.0,2.0,0.0,-1.0,0.0,0.0,0.0,48.0,115,-1.0,0.0,1
4515,5.0,9.0,-1.0,-1.0,1.0,0.0,3.0,0.0,147,2.0,1.0,0
4516,1.0,6.0,-1.0,-1.0,0.0,0.0,0.0,1.0,87,-1.0,-1.0,0
4517,56.0,54.0,0.0,-1.0,82.0,205.0,94.0,251.0,122,105.0,10.0,1
4518,5.0,9.0,-1.0,-1.0,2.0,0.0,7.0,0.0,133,6.0,3.0,1
4519,3.0,8.0,-1.0,-1.0,1.0,0.0,3.0,0.0,188,-1.0,-1.0,0
4520,79.0,108.0,-1.0,-1.0,33.0,0.0,47.0,70.0,85,40.0,23.0,0
4521,25.0,25.0,-1.0,-1.0,4.0,0.0,9.0,190.0,149,5.0,5.0,0
4522,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,101,-1.0,-1.0,0
4523,0.0,3.0,-1.0,-1.0,0.0,0.0,0.0,0.0,112,-1.0,-1.0,0
4524,0.0,5.0,0.0,-1.0,0.0,0.0,0.0,0.0,102,-1.0,-1.0,1
4525,9.847960992907801,14.55252659574468,-1.0,-1.0,2.4848619768477294,-1.0,-1.0,-1.0,136,-1.0,-1.0,0
4526,0.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,102,1.0,1.0,1
4527,2.0,13.0,-1.0,-1.0,0.0,0.0,0.0,0.0,135,1.0,1.0,0
4528,23.0,13.0,3.0,4.0,1.0,0.0,1.0,195.0,107,5.0,4.0,0
4529,0.0,6.0,-1.0,-1.0,0.0,0.0,0.0,0.0,117,-1.0,-1.0,0
4530,7.0,12.0,-1.0,-1.0,4.0,0.0,0.0,0.0,105,9.0,4.0,0
